VILLASENOR,13360
LIRA,13326
COLLAZO,13208
NORIEGA,13186
LIMON,13154
LEE,13098
MOJICA,13086
SOLORIO,12993
CENTENO,12986
ARAUJO,12933
BANDA,12913
RODRIGUES,12906
MACHADO,12818
APARICIO,12757
SORIA,12693
ANGEL,12674
GARAY,12654
WALKER,12607
IRIZARRY,12561
LOERA,12557
GUAJARDO,12534
YOUNG,12499
JASSO,12476
VERGARA,12412
ULLOA,12411
JAIME,12397
ALCANTAR,12389
ELIAS,12375
GARIBAY,12328
MARES,12318
TIRADO,12280
BRIONES,12278
AGUAYO,12239
SANTILLAN,12233
GUARDADO,12156
MOTA,12133
FAJARDO,12112
SEGOVIA,12098
VALLES,12080
PADRON,12075
FIERRO,12044
MUNGUIA,12042
PEDRAZA,11995
JAUREGUI,11950
ALLEN,11920
LORENZO,11898
KING,11868
DUENAS,11835
ANGULO,11830
PRECIADO,11815
ZELAYA,11709
REGALADO,11684
ARMENDARIZ,11680
ROQUE,11655
MONTIEL,11612
LOMELI,11602
BARBOSA,11566
ALTAMIRANO,11564
LERMA,11548
BERRIOS,11441
ROLDAN,11390
GREEN,11357
MESA,11357
FERRER,11351
CARABALLO,11342
SCOTT,11340
BENAVIDEZ,11329
CACERES,11260
VALLADARES,11236
RAZO,11206
CINTRON,11145
BOLANOS,11143
MATEO,11125
JACOBO,11090
ALICEA,11088
QUINONEZ,11035
ESTRELLA,11026
CARREON,10999
ADAMS,10996
RUVALCABA,10990
RUELAS,10982
ALMONTE,10981
BELLO,10942
PORRAS,10932
HILL,10914
NELSON,10836
WRIGHT,10832
LOYA,10816
ZAMUDIO,10778
ALCARAZ,10776
FALCON,10758
BOTELLO,10750
CADENA,10714
ALBA,10666
CABRAL,10664
CAMARENA,10664
ARCHULETA,10649
VILLAGOMEZ,10607
CARLOS,10605
BALTAZAR,10578
LAZO,10530
URENA,10527
CEPEDA,10498
LANDEROS,10481
ARENAS,10467
NOLASCO,10438
DELVALLE,10437
ALANIS,10422
MERINO,10396
LARIOS,10377
SIFUENTES,10376
GODOY,10361
RODAS,10349
PEDROZA,10327
TELLO,10321
HARO,10311
ESTEVEZ,10306
SAUCEDA,10254
TRINIDAD,10248
CORRALES,10225
CAMARILLO,10198
BRISENO,10194
VILLATORO,10168
AMBRIZ,10119
FRANCISCO,10101
PICHARDO,10095
CEDILLO,10080
AMARO,10074
LLAMAS,10067
MENENDEZ,9981
SARMIENTO,9918
NINO,9908
PANIAGUA,9904
SERRATO,9895
TERRAZAS,9894
VALDOVINOS,9880
PEREA,9876
DELAGARZA,9865
GALARZA,9863
SALCIDO,9856
MANZO,9801
BAHENA,9749
TAVAREZ,9733
RIVERO,9721
OLGUIN,9713
ANGELES,9675
RAMON,9630
CAMPBELL,9615
VALERIO,9599
APODACA,9593
NARVAEZ,9591
BAKER,9567
SANTAMARIA,9524
ROJO,9504
MITCHELL,9497
PERDOMO,9472
ALCANTARA,9469
CURIEL,9454
LEDEZMA,9440
CALVILLO,9417
PAEZ,9410
MONTENEGRO,9394
ACEVES,9351
FLOREZ,9307
OLMOS,9307
ALDANA,9302
MACIEL,9295
IGLESIAS,9267
TINOCO,9260
PEREIRA,9247
TAVERAS,9202
VIERA,9169
HALL,9159
MAYORGA,9116
PAULINO,9085
MOSQUEDA,9043
ROBERTS,9043
MILLAN,9036
MAYA,9002
MATIAS,8983
CARRION,8981
INFANTE,8944
BADILLO,8902
OLIVAREZ,8866
ECHEVARRIA,8854
ABARCA,8830
