CHRISTENSEN,451
MOON,451
OLSEN,451
PARSONS,451
BURNETT,450
GIBBS,449
HIGGINS,447
FOREMAN,446
HOOPER,445
CARSON,444
DRAPER,443
GLASS,443
MARKS,443
SELLERS,443
CASTRO,442
GILL,442
PERSAUD,442
MCKENZIE,441
BLEVINS,440
BASS,439
OBRIEN,439
WILCOX,439
MEYER,438
CLINE,437
WALL,436
MAXWELL,435
FRY,434
LINDSEY,434
MARIANO,434
OSBORNE,434
PRINCE,434
STAFFORD,431
BOND,430
SCHULTZ,430
SILVER,430
HARRINGTON,429
LUNA,429
REESE,429
LAPOINTE,427
NORMAN,427
KINNEY,426
GILMORE,424
LOVE,423
HERMAN,422
BEAULIEU,421
GARRISON,421
PEARSON,418
COBB,417
HINTON,417
CANTRELL,416
DAWES,415
GUY,413
GARZA,412
CHRISTIE,411
KHAN,411
QUINTANA,410
CLIFFORD,409
MCCLOUD,409
MORROW,409
RIOS,409
TRACY,409
STEVENSON,406
PENA,405
BRAYBOY,404
WARE,404
CAMERON,403
SMART,403
ADAIR,402
GARNER,401
GATES,400
HEATH,399
SAVAGE,399
MARQUEZ,398
ROWE,398
CASE,397
COPELAND,397
MCLAUGHLIN,397
BOWERS,396
MCCLURE,396
FROST,395
RIDDLE,395
UPSHAW,395
BURBANK,394
LEBEAU,394
WEBER,394
HOBBS,393
HODGES,393
LOVATO,393
MIRANDA,393
KIRBY,392
LARSEN,392
LEACH,392
BRIGGS,391
BARLOW,390
POPE,390
COOKE,389
MCGHEE,389
HUFF,388
MENDEZ,388
GUTHRIE,387
DAVENPORT,386
GODWIN,385
HOGAN,385
RANSOM,385
STOUT,385
CANNON,384
JOJOLA,384
BALL,383
DAUGHERTY,381
BUCHANAN,380
FLYNN,380
DRAKE,379
LAKE,379
RAYMOND,379
WASHBURN,379
ESTES,378
ROACH,378
WHIPPLE,378
CAREY,377
LAMERE,377
MACK,377
MATHEWS,377
WALTON,377
WINTERS,377
SOTO,376
DONEY,375
SMILEY,375
INGRAM,374
BACON,373
MULLINS,373
SNELL,373
TALLMAN,373
EMANUEL,372
MCKEE,371
PRITCHETT,371
SANTOS,371
CHINO,370
NADEAU,370
CONNER,368
HOOVER,368
BILL,367
CAIN,366
BENJAMIN,365
DOYLE,365
MATT,365
HADLEY,364
BLACKWELL,363
FLOWERS,363
FRIDAY,363
LANG,363
CARNEY,362
FRYE,362
QUINN,362
SAGE,362
NICHOLSON,361
WESTON,361
BRYAN,360
MCGUIRE,360
EATON,359
MARK,359
HATCH,358
HOUSTON,358
PITTMAN,358
ROWLAND,358
CRANK,357
FELIX,357
PIKE,357
SKINNER,357
BLACKBURN,356
RAMON,356
SEYMOUR,356
STJOHN,356
MARSH,355
ONEAL,355
HOLLOWAY,354
LANGLEY,354
MEYERS,354
SWANSON,354
DODGE,353
DUBOIS,353
CURRY,352
HINES,351
HUTCHINSON,351
PLUMMER,351
VICTOR,351
DALTON,350
GUERRA,350
HARDING,350
PEDRO,350
WYATT,350
DAMON,349
WEEKS,349
ABBOTT,348
FOOTE,347
MCNEILL,347
BRADFORD,346
VELASQUEZ,346
BERRYHILL,345
GREGG,345
CORDOVA,344
HODGE,344
FALCON,343
SHEPARD,343
ANTHONY,342
BEAN,342
ORR,342
YATES,342
PETER,340
FREDERICK,339
SALT,339
COLLIER,338
DOWNING,338
BENTON,337
BLANKENSHIP,337
DEAL,336
GALLEGOS,335
SPAULDING,335
MCGIRT,334
VINCENT,334
EVAN,333
MUNOZ,333
SCHROEDER,333
KEY,332
KNOX,331
FACTOR,330
VALLO,330
HUMPHREY,329
STEPHENSON,329
CARRILLO,328
DECKER,328
WILKINSON,328
WIGGINS,327
FERNANDEZ,326
MERRILL,326
NUNEZ,326
RUTHERFORD,326
WILKIE,326
CONTRERAS,325
STCLAIR,325
AUGUSTINE,324
LAMB,324
WHITEHEAD,324
BEARD,323
GLENN,322
KAYE,322
MARTELL,322
GLOVER,321
LESLIE,321
MAYO,321
SELF,321
BEASLEY,320
CHRISTIAN,320
GAMBLE,320
LEON,320
LUSSIER,320
MATHIS,320
SEXTON,319
HULL,318
KEMP,318
MCCONNELL,318
HOPPER,317
WALLS,316
WARRIOR,316
CONWAY,315
HAMMER,315
HESS,315
MERRITT,315
PRUITT,315
GENTRY,314
WHITEHAIR,314
VARGAS,313
COOLEY,312
KAUR,312
MEEKS,312
PHELPS,312
PIERRE,312
WILEY,312
RIDER,311
SUTHERLAND,311
BOYER,310
FULTON,310
WHITMAN,310
BAXTER,309
BOSWELL,309
COMBS,309
DAN,309
JIMERSON,309
QUINTERO,309
SHELDON,309
CONLEY,308
HANCOCK,308
NARANJO,308
NOBLE,308
VANCE,308
YOUNGBLOOD,308
ALVARADO,307
DYER,307
RICHARD,307
ALI,306
CAVANAUGH,306
SELLS,306
ATKINS,305
MCDOWELL,305
BROWNING,303
ESPINOZA,303
GREY,303
MCCARTY,303
MCLEAN,303
WYNN,303
BLANCHARD,302
BUCKLEY,302
HANEY,302
GOLDEN,301
CHILDERS,300
CLAYTON,300
COTTON,300
BECKER,299
ENGLAND,299
PADDOCK,299
ARCHULETA,298
DOMINGUEZ,298
ISHAM,298
AVERY,297
EASTMAN,297
KENT,297
ROBLES,297
CHURCH,296
WILKERSON,296
CORTEZ,295
POLK,295
ATKINSON,294
HARLEY,294
ARCHAMBAULT,293
BRAY,293
DEE,293
DEMERY,293
FARLEY,293
MOSLEY,293
TONEY,293
COKER,292
CROSBY,292
LOCKWOOD,292
ROBERSON,292
STARK,292
GRIMES,291
LEBLANC,290
FISCHER,289
OSBORN,289
HARTMAN,288
RANDOLPH,288
SHEPPARD,288
